Methods,,Subjects,Tract,Distance
Proposed,21820,3636,CG,3.540474860416012
Proposed,21821,3636,CST,3.062903808834533
Proposed,21822,3637,AF,7.111436877034804
Proposed,21823,3637,ATR,3.936685194622706
Proposed,21824,3637,CA,3.7646061065457634
Proposed,21825,3637,CC,5.115170667616536
Proposed,21826,3637,CG,3.81847449511716
Proposed,21827,3637,CST,3.4535663767610694
Proposed,21828,3638,AF,5.091713795180296
Proposed,21829,3638,ATR,2.8620522696462145
Proposed,21830,3638,CA,2.1804282559480406
Proposed,21831,3638,CC,4.842516157459138
Proposed,21832,3638,CG,4.04683048972447
Proposed,21833,3638,CST,3.545133890548562
Proposed,21834,3639,AF,5.347537107201839
Proposed,21835,3639,ATR,3.6986889783009365
Proposed,21836,3639,CA,2.928105604036272
Proposed,21837,3639,CC,5.017689221862818
Proposed,21838,3639,CG,4.320647936372376
Proposed,21839,3639,CST,3.307820528342834
Proposed,21840,3640,AF,4.651556750493238
Proposed,21841,3640,ATR,3.3588997865894696
Proposed,21842,3640,CA,4.021522864332094
Proposed,21843,3640,CC,5.553297354157774
Proposed,21844,3640,CG,4.185208060595747
Proposed,21845,3640,CST,3.7226161347798628
Proposed,21846,3641,AF,6.399749728991742
Proposed,21847,3641,ATR,3.235029943411522
Proposed,21848,3641,CA,2.0921096194214366
Proposed,21849,3641,CC,4.756176701369324
Proposed,21850,3641,CG,4.847279439657716
Proposed,21851,3641,CST,4.392217347125274
Proposed,21852,3642,AF,5.991637148850207
Proposed,21853,3642,ATR,3.4748821155892466
Proposed,21854,3642,CA,2.993319760284002
Proposed,21855,3642,CC,5.175573245191134
Proposed,21856,3642,CG,5.214407901901119
Proposed,21857,3642,CST,3.209862978358227
Proposed,21858,3643,AF,7.006947747285432
Proposed,21859,3643,ATR,2.9983517564409907
Proposed,21860,3643,CA,3.9609010773010684
Proposed,21861,3643,CC,5.3381758978100615
Proposed,21862,3643,CG,4.4215519032509505
Proposed,21863,3643,CST,4.221454363927384
Proposed,21864,3644,AF,6.4080990788545655
Proposed,21865,3644,ATR,4.71609577070862
Proposed,21866,3644,CA,8.55586394030249
Proposed,21867,3644,CC,5.208348627954307
Proposed,21868,3644,CG,4.2101039342652795
Proposed,21869,3644,CST,4.048738664425384
Proposed,21870,3645,AF,4.113310805286035
Proposed,21871,3645,ATR,2.9461745393131604
Proposed,21872,3645,CA,2.8967943539564156
Proposed,21873,3645,CC,6.2069118761598165
Proposed,21874,3645,CG,3.721621289960154
Proposed,21875,3645,CST,3.819066251214702
Proposed,21876,3646,AF,7.328800996720018
Proposed,21877,3646,ATR,3.9879599278794386
Proposed,21878,3646,CA,5.678959648448195
Proposed,21879,3646,CC,5.143009581237325
Proposed,21880,3646,CG,4.571922220557988
Proposed,21881,3646,CST,3.2071500468555385
Proposed,21882,3647,AF,5.127658051309891
Proposed,21883,3647,ATR,3.2291082687583375
Proposed,21884,3647,CA,2.2524616615279482
Proposed,21885,3647,CC,5.037757260205133
Proposed,21886,3647,CG,4.272856716108387
Proposed,21887,3647,CST,3.7551215670210403
Proposed,21888,3648,AF,6.555518435704471
Proposed,21889,3648,ATR,2.9451529156698917
Proposed,21890,3648,CA,1.6867871644975543
Proposed,21891,3648,CC,5.526464698118386
Proposed,21892,3648,CG,4.570880696769158
Proposed,21893,3648,CST,4.286798440190785
Proposed,21894,3649,AF,5.836537607176637
Proposed,21895,3649,ATR,3.1137497717779508
Proposed,21896,3649,CA,8.593777870667722
Proposed,21897,3649,CC,5.786830534088765
Proposed,21898,3649,CG,3.9765354895604528
Proposed,21899,3649,CST,3.5007099667581114
Proposed,21900,3650,AF,5.310430957190336
Proposed,21901,3650,ATR,3.458232801429865
Proposed,21902,3650,CA,7.266881253799474
Proposed,21903,3650,CC,5.699863730010456
Proposed,21904,3650,CG,3.6961757849067856
Proposed,21905,3650,CST,2.7847302020400124
Proposed,21906,3651,AF,6.262279432862126
Proposed,21907,3651,ATR,3.3312483917705413
Proposed,21908,3651,CA,3.404944769707193
Proposed,21909,3651,CC,5.245378680703641
Proposed,21910,3651,CG,4.816802870236856
Proposed,21911,3651,CST,2.7943160231823647
Proposed,21912,3652,AF,5.391986508581694
Proposed,21913,3652,ATR,3.2159149940267304
Proposed,21914,3652,CA,4.183944234716855
Proposed,21915,3652,CC,5.446080530057328
Proposed,21916,3652,CG,4.8819843918882215
Proposed,21917,3652,CST,3.1819564426391427
Proposed,21918,3653,AF,5.1106583407175945
Proposed,21919,3653,ATR,2.959488711483727
Proposed,21920,3653,CA,5.063153766411833
Proposed,21921,3653,CC,5.304497301320045
Proposed,21922,3653,CG,3.718660949104198
Proposed,21923,3653,CST,4.059921825299366
Proposed,21924,3654,AF,6.732459861721986
Proposed,21925,3654,ATR,3.2507191329756098
Proposed,21926,3654,CA,4.280736303334417
Proposed,21927,3654,CC,5.155321888428143
Proposed,21928,3654,CG,4.797811390681362
Proposed,21929,3654,CST,3.9378143596942334
Proposed,21930,3655,AF,7.09247974074692
Proposed,21931,3655,ATR,3.706470847069941
Proposed,21932,3655,CA,4.152290739948512
Proposed,21933,3655,CC,5.824886353429562
Proposed,21934,3655,CG,4.965201130548363
Proposed,21935,3655,CST,3.5140066144569073
Proposed,21936,3656,AF,5.46348095477606
Proposed,21937,3656,ATR,2.720463952044421
Proposed,21938,3656,CA,2.3492085415611017
Proposed,21939,3656,CC,4.863036073070385
Proposed,21940,3656,CG,3.965728446425538
Proposed,21941,3656,CST,3.005161630856373
Proposed,21942,3657,AF,5.196898079340741
Proposed,21943,3657,ATR,4.0770848048058195
Proposed,21944,3657,CA,3.642525380615629
Proposed,21945,3657,CC,5.015410535965246
Proposed,21946,3657,CG,4.286200347407555
Proposed,21947,3657,CST,3.931494426521268
Proposed,21948,3658,AF,5.606374990864235
Proposed,21949,3658,ATR,4.37149203033518
Proposed,21950,3658,CA,3.2131066566236135
Proposed,21951,3658,CC,5.269978275887214
Proposed,21952,3658,CG,4.90375789735092
Proposed,21953,3658,CST,3.526820504421037
Proposed,21954,3659,AF,7.8330114593303675
Proposed,21955,3659,ATR,4.2752016854164605
Proposed,21956,3659,CA,9.3934094776813
Proposed,21957,3659,CC,5.02453001186123
Proposed,21958,3659,CG,4.41904844766841
Proposed,21959,3659,CST,3.6171154696044896
Proposed,21960,3660,AF,4.618537694925441
Proposed,21961,3660,ATR,3.097535188753494
Proposed,21962,3660,CA,5.321205593023159
Proposed,21963,3660,CC,5.5492596154855445
Proposed,21964,3660,CG,4.546833870771134
Proposed,21965,3660,CST,4.100738759390641
Proposed,21966,3661,AF,7.13069538907889
Proposed,21967,3661,ATR,3.4889653953951347
Proposed,21968,3661,CA,3.8898414742165928
Proposed,21969,3661,CC,5.560587145032758
Proposed,21970,3661,CG,3.956525429741857
Proposed,21971,3661,CST,3.546777844476853
Proposed,21972,3662,AF,5.911638917100905
Proposed,21973,3662,ATR,3.2971447480532134
Proposed,21974,3662,CA,7.150357064138081
Proposed,21975,3662,CC,5.352284895215089
Proposed,21976,3662,CG,4.6386114860355026
Proposed,21977,3662,CST,4.4788914331471545
Proposed,21978,3663,AF,5.410930219399834
Proposed,21979,3663,ATR,2.7445006669589267
Proposed,21980,3663,CA,4.255993256029974
Proposed,21981,3663,CC,5.300314762206857
Proposed,21982,3663,CG,4.08764541178454
Proposed,21983,3663,CST,3.6567789542387454
Proposed,21984,3664,AF,6.7631298524489445
Proposed,21985,3664,ATR,3.733866461404608
Proposed,21986,3664,CA,3.7145043482408027
Proposed,21987,3664,CC,5.61231944696493
Proposed,21988,3664,CG,4.823009405754619
Proposed,21989,3664,CST,4.999897232647098
Proposed,21990,3665,AF,6.855211862059654
Proposed,21991,3665,ATR,3.6639157270023435
Proposed,21992,3665,CA,3.6455385098360544
Proposed,21993,3665,CC,4.708705160966299
Proposed,21994,3665,CG,4.425845201163656
Proposed,21995,3665,CST,4.077977918752331
Proposed,21996,3666,AF,5.211281674371471
Proposed,21997,3666,ATR,2.6624534178726753
Proposed,21998,3666,CA,3.025568491410281
Proposed,21999,3666,CC,4.670980087507771
Proposed,22000,3666,CG,4.3291163195877065
Proposed,22001,3666,CST,3.258863846427894
Proposed,22002,3667,AF,7.0156047981790755
Proposed,22003,3667,ATR,3.188125555621802
Proposed,22004,3667,CA,3.692282854697585
Proposed,22005,3667,CC,4.752140156190644
Proposed,22006,3667,CG,4.742782236681917
Proposed,22007,3667,CST,3.2271881356143335
Proposed,22008,3668,AF,5.1682082816674635
Proposed,22009,3668,ATR,3.1284793221596794
Proposed,22010,3668,CA,4.117328423776367
Proposed,22011,3668,CC,5.542323856803175
Proposed,22012,3668,CG,4.175404533524967
Proposed,22013,3668,CST,3.0467804371443243
Proposed,22014,3669,AF,5.9399592194494035
Proposed,22015,3669,ATR,3.801090352199616
Proposed,22016,3669,CA,3.5244921231675144
Proposed,22017,3669,CC,5.2735045570037835
Proposed,22018,3669,CG,4.388652062943405
Proposed,22019,3669,CST,5.8157656833565365
Proposed,22020,3670,AF,5.91208692462169
Proposed,22021,3670,ATR,3.477974565937247
Proposed,22022,3670,CA,6.34595056632445
Proposed,22023,3670,CC,5.386029923757119
Proposed,22024,3670,CG,4.2928348973189765
Proposed,22025,3670,CST,5.364847283220718
Proposed,22026,3671,AF,6.6730988933462125
Proposed,22027,3671,ATR,3.409135885586378
Proposed,22028,3671,CA,3.19500004244928
Proposed,22029,3671,CC,5.151424398133659
Proposed,22030,3671,CG,4.700960903921528
Proposed,22031,3671,CST,3.2020722378159663
Proposed,22032,3672,AF,5.224402039936287
Proposed,22033,3672,ATR,3.03777863001034
Proposed,22034,3672,CA,4.470887944211296
Proposed,22035,3672,CC,5.977525734234081
Proposed,22036,3672,CG,5.061476715668288
Proposed,22037,3672,CST,3.7576953788145717
Proposed,22038,3673,AF,6.4476500157755074
Proposed,22039,3673,ATR,4.018940579647757
Proposed,22040,3673,CA,3.3862626075797246
Proposed,22041,3673,CC,4.851612313209394
Proposed,22042,3673,CG,4.855757159267239
Proposed,22043,3673,CST,4.805387839162983
Proposed,22044,3674,AF,5.968235463899366
Proposed,22045,3674,ATR,3.149361074663893
Proposed,22046,3674,CA,6.024628660151468
Proposed,22047,3674,CC,6.185769682694276
Proposed,22048,3674,CG,5.201529995127609
Proposed,22049,3674,CST,4.522608515174572
Proposed,22050,3675,AF,5.168101927994752
Proposed,22051,3675,ATR,3.469546728019623
Proposed,22052,3675,CA,4.190083922016952
Proposed,22053,3675,CC,5.528841063122203
Proposed,22054,3675,CG,3.4058589664549697
Proposed,22055,3675,CST,2.637326515527701
Proposed,22056,3676,AF,5.435129320001866
Proposed,22057,3676,ATR,2.7801657199528247
Proposed,22058,3676,CA,2.7777877467097234
Proposed,22059,3676,CC,5.802729487057011
Proposed,22060,3676,CG,3.710417165934962
Proposed,22061,3676,CST,2.6290519756488924
Proposed,22062,3677,AF,4.9502021169183115
Proposed,22063,3677,ATR,4.7154166875959
Proposed,22064,3677,CA,2.2273772855550322
Proposed,22065,3677,CC,5.632119188223887
Proposed,22066,3677,CG,4.947098100000462
Proposed,22067,3677,CST,3.5491081137769833
Proposed,22068,3678,AF,6.484198941088342
Proposed,22069,3678,ATR,3.17295157361979
Proposed,22070,3678,CA,3.540296561179757
Proposed,22071,3678,CC,5.217313056909478
Proposed,22072,3678,CG,3.7057732006441655
Proposed,22073,3678,CST,3.413802908206066
Proposed,22074,3679,AF,5.40077784320509
Proposed,22075,3679,ATR,3.4426720105470663
Proposed,22076,3679,CA,2.610222698098886
Proposed,22077,3679,CC,5.219653113462401
Proposed,22078,3679,CG,3.5811028276299584
Proposed,22079,3679,CST,3.186359422666108
Proposed,22080,3680,AF,4.483690238443565
Proposed,22081,3680,ATR,3.8724371144660172
Proposed,22082,3680,CA,6.545569413227711
Proposed,22083,3680,CC,5.546007275930609
Proposed,22084,3680,CG,4.444530853691882
Proposed,22085,3680,CST,4.6878605355757035
Proposed,22086,3681,AF,6.336418415924371
Proposed,22087,3681,ATR,4.580679771316933
Proposed,22088,3681,CA,2.4529475263995453
Proposed,22089,3681,CC,5.7217502161157485
Proposed,22090,3681,CG,4.239492167162858
Proposed,22091,3681,CST,4.787664601096625
Proposed,22092,3682,AF,7.738102273889617
Proposed,22093,3682,ATR,3.822479099163381
Proposed,22094,3682,CA,1.4940260829447063
Proposed,22095,3682,CC,5.437389108892825
Proposed,22096,3682,CG,4.937421914897118
Proposed,22097,3682,CST,3.554682433837585
Proposed,22098,3683,AF,5.631439455795962
Proposed,22099,3683,ATR,3.823808488111233
Proposed,22100,3683,CA,3.474689300735129
Proposed,22101,3683,CC,5.577233864399654
Proposed,22102,3683,CG,3.75876933378618
Proposed,22103,3683,CST,3.3539025847387447
Proposed,22104,3684,AF,5.919424754029713
Proposed,22105,3684,ATR,3.3515347086982876
Proposed,22106,3684,CA,3.0745042751528846
Proposed,22107,3684,CC,6.015211383601682
Proposed,22108,3684,CG,3.459811089831603
Proposed,22109,3684,CST,3.6694765986644207
Proposed,22110,3685,AF,5.446801653855004
Proposed,22111,3685,ATR,3.6922874548672406
Proposed,22112,3685,CA,4.843783240275747
Proposed,22113,3685,CC,5.448238147384582
Proposed,22114,3685,CG,4.527084254401041
Proposed,22115,3685,CST,3.1710831828075614
Proposed,22116,3686,AF,6.386148505329861
Proposed,22117,3686,ATR,4.121578183218268
Proposed,22118,3686,CA,3.6256807463935425
Proposed,22119,3686,CC,4.813855530704013
Proposed,22120,3686,CG,3.791093015523532
Proposed,22121,3686,CST,3.2210067079140785
Proposed,22122,3687,AF,5.381681501699774
Proposed,22123,3687,ATR,4.070232481714488
Proposed,22124,3687,CA,2.671800140236021
Proposed,22125,3687,CC,5.418123537305295
Proposed,22126,3687,CG,4.136886280631356
Proposed,22127,3687,CST,3.7649881094295687
Proposed,22128,3688,AF,5.532854159604024
Proposed,22129,3688,ATR,3.0506192958542697
Proposed,22130,3688,CA,2.3776397670343914
Proposed,22131,3688,CC,5.776228765990828
Proposed,22132,3688,CG,3.66370961067972
Proposed,22133,3688,CST,3.318624433234168
Proposed,22134,3689,AF,5.43060740119357
Proposed,22135,3689,ATR,4.274074843709021
Proposed,22136,3689,CA,1.8441103180492318
Proposed,22137,3689,CC,5.009469924931252
Proposed,22138,3689,CG,3.431180841479824
Proposed,22139,3689,CST,3.9581291713900346
Proposed,22140,3690,AF,4.724661033434799
Proposed,22141,3690,ATR,3.1971278007342083
Proposed,22142,3690,CA,1.8205526228017852
Proposed,22143,3690,CC,5.807492014921341
Proposed,22144,3690,CG,3.5684249962637566
Proposed,22145,3690,CST,3.9112198843376804
Proposed,22146,3691,AF,5.565439177700475
Proposed,22147,3691,ATR,3.2113647370887555
Proposed,22148,3691,CA,2.7373149106900954
Proposed,22149,3691,CC,5.473993616248705
Proposed,22150,3691,CG,3.794506922468214
Proposed,22151,3691,CST,4.06027805880683
Proposed,22152,3692,AF,5.781647642121339
Proposed,22153,3692,ATR,3.0261198118585564
Proposed,22154,3692,CA,3.7151004431897627
Proposed,22155,3692,CC,5.252377407798474
Proposed,22156,3692,CG,3.4530081370556744
Proposed,22157,3692,CST,3.7431150382113656
Proposed,22158,3693,AF,5.510633846533034
Proposed,22159,3693,ATR,2.7430772296214303
Proposed,22160,3693,CA,2.1709616061161485
Proposed,22161,3693,CC,5.045293377472535
Proposed,22162,3693,CG,3.663360763958758
Proposed,22163,3693,CST,3.9994972837894043
Proposed,22164,3694,AF,6.238566222720125
Proposed,22165,3694,ATR,4.616241944053903
Proposed,22166,3694,CA,6.067695114380149
Proposed,22167,3694,CC,5.6963554618862675
Proposed,22168,3694,CG,4.638959050572631
Proposed,22169,3694,CST,4.400799921639739
Proposed,22170,3695,AF,4.883646860069015
Proposed,22171,3695,ATR,3.229471674577201
Proposed,22172,3695,CA,5.016821768544718
Proposed,22173,3695,CC,6.576461049448695
Proposed,22174,3695,CG,4.201551506009093
Proposed,22175,3695,CST,4.5076302689801615
Proposed,22176,3696,AF,6.537955625527101
Proposed,22177,3696,ATR,3.567402425865214
Proposed,22178,3696,CA,2.8641761224718305
Proposed,22179,3696,CC,5.7163126046749895
Proposed,22180,3696,CG,5.171948333122487
Proposed,22181,3696,CST,3.935917816517786
Proposed,22182,3697,AF,4.442998754914945
Proposed,22183,3697,ATR,2.848962362511357
Proposed,22184,3697,CA,1.9895254506775177
Proposed,22185,3697,CC,5.36089544449736
Proposed,22186,3697,CG,3.535017177620369
Proposed,22187,3697,CST,4.368195564779125
Proposed,22188,3698,AF,4.981737957151788
Proposed,22189,3698,ATR,3.010111003928333
Proposed,22190,3698,CA,2.0221742464645187
Proposed,22191,3698,CC,5.149091650844448
Proposed,22192,3698,CG,3.81529217229671
Proposed,22193,3698,CST,4.227745345493847
Proposed,22194,3699,AF,4.657409925267717
Proposed,22195,3699,ATR,3.2533155944393766
Proposed,22196,3699,CA,3.8071508158040537
Proposed,22197,3699,CC,5.874363689725419
Proposed,22198,3699,CG,3.2483764980040433
Proposed,22199,3699,CST,3.2908618740452504
Proposed,22200,3700,AF,5.161587989019645
Proposed,22201,3700,ATR,3.8778843699258094
Proposed,22202,3700,CA,4.165523616850801
Proposed,22203,3700,CC,5.653557581745373
Proposed,22204,3700,CG,4.33867539896308
Proposed,22205,3700,CST,3.054597765313895
Proposed,22206,3701,AF,5.3098123187696995
Proposed,22207,3701,ATR,3.2667750497883117
Proposed,22208,3701,CA,2.1731478626861507
Proposed,22209,3701,CC,5.300268937933298
Proposed,22210,3701,CG,4.929177027928921
Proposed,22211,3701,CST,3.6092082311715448
Proposed,22212,3702,AF,5.248209641069555
Proposed,22213,3702,ATR,3.6016469693658473
Proposed,22214,3702,CA,2.4038361385505578
Proposed,22215,3702,CC,5.2117389935928005
Proposed,22216,3702,CG,3.5120554598889515
Proposed,22217,3702,CST,2.9520465983289204
Proposed,22218,3703,AF,5.184738038052419
Proposed,22219,3703,ATR,3.843472129257545
Proposed,22220,3703,CA,2.2198989428185683
Proposed,22221,3703,CC,5.431595250647612
Proposed,22222,3703,CG,3.566830018548086
Proposed,22223,3703,CST,4.5398763681906535
Proposed,22224,3704,AF,5.1087871836887535
Proposed,22225,3704,ATR,2.713166466670513
Proposed,22226,3704,CA,2.3691203207518545
Proposed,22227,3704,CC,5.056232627665932
Proposed,22228,3704,CG,3.1214756283813867
Proposed,22229,3704,CST,3.389566031595485
Proposed,22230,3705,AF,5.814288350514631
Proposed,22231,3705,ATR,4.04042418839666
Proposed,22232,3705,CA,2.402117482577035
Proposed,22233,3705,CC,6.5300249707925255
Proposed,22234,3705,CG,4.1147162106734525
Proposed,22235,3705,CST,4.05340034986402
Proposed,22236,3706,AF,4.7203361462367175
Proposed,22237,3706,ATR,3.1134754006681407
Proposed,22238,3706,CA,1.738497562027518
Proposed,22239,3706,CC,4.905892972605653
Proposed,22240,3706,CG,3.9297961697996895
Proposed,22241,3706,CST,2.8014719612766266
Proposed,22242,3707,AF,5.514652585583042
Proposed,22243,3707,ATR,3.9618364639796466
Proposed,22244,3707,CA,2.835261628956102
Proposed,22245,3707,CC,4.941902110854093
Proposed,22246,3707,CG,4.551462574779088
Proposed,22247,3707,CST,4.632126588887664
Proposed,22248,3708,AF,6.9702216247295965
Proposed,22249,3708,ATR,3.9079172454320874
Proposed,22250,3708,CA,2.407702173528946
Proposed,22251,3708,CC,5.484508127015142
Proposed,22252,3708,CG,3.4201398940215224
Proposed,22253,3708,CST,3.405228075472366
Proposed,22254,3709,AF,6.784091159975485
Proposed,22255,3709,ATR,4.212688489674092
Proposed,22256,3709,CA,6.909131203062476
Proposed,22257,3709,CC,6.054308870206646
Proposed,22258,3709,CG,3.850341313782573
Proposed,22259,3709,CST,4.141622024482259
Proposed,22260,3710,AF,4.556954275690391
Proposed,22261,3710,ATR,3.4014634129845835
Proposed,22262,3710,CA,3.0995079817967492
Proposed,22263,3710,CC,5.6062301926737055
Proposed,22264,3710,CG,4.245290098352202
Proposed,22265,3710,CST,3.671513570623674
Proposed,22266,3711,AF,6.217812784330599
Proposed,22267,3711,ATR,3.18981751979342
Proposed,22268,3711,CA,2.852535391983376
Proposed,22269,3711,CC,5.859961841060232
Proposed,22270,3711,CG,3.4926300567450443
Proposed,22271,3711,CST,3.801596267125692
Proposed,22272,3712,AF,6.124058742549932
Proposed,22273,3712,ATR,3.5930905026757944
Proposed,22274,3712,CA,3.6439174423629943
Proposed,22275,3712,CC,5.744053109903208
Proposed,22276,3712,CG,4.8663150039550205
Proposed,22277,3712,CST,3.744428386448601
Proposed,22278,3713,AF,5.867853622196021
Proposed,22279,3713,ATR,3.329420480825449
Proposed,22280,3713,CA,3.895205194024393
